Temperature,Humidity,WaterTemp
 22.6 , 99.9 , 24.19
 22.6 , 99.9 , 24.13
 22.6 , 99.9 , 24.19
 22.7 , 99.9 , 24.13
 22.6 , 99.9 , 24.13
 22.6 , 99.9 , 24.13
 22.7 , 99.9 , 24.06
 22.6 , 99.9 , 24.06
 22.6 , 99.9 , 24.06
 22.6 , 99.9 , 24.06
 22.5 , 99.9 , 24.06
 22.3 , 99.9 , 24.0
 22.3 , 99.9 , 24.0
 22.5 , 99.9 , 24.0
 22.2 , 99.9 , 24.0
 22.2 , 99.9 , 24.0
 22.2 , 99.9 , 24.0
 22.2 , 99.9 , 23.94
 22.1 , 99.9 , 23.94
 22.2 , 99.9 , 23.94
 22.2 , 99.9 , 23.94
 22.2 , 99.9 , 23.88
 22.3 , 99.9 , 23.94
 22.4 , 99.9 , 23.88
 22.3 , 99.9 , 23.88
 22.5 , 99.9 , 23.88
 22.5 , 99.9 , 23.81
 22.5 , 99.9 , 23.81
 22.6 , 99.9 , 23.88
 22.6 , 99.9 , 23.75
 22.6 , 99.9 , 23.81
 22.6 , 99.9 , 23.81
 22.7 , 99.9 , 23.75
 22.7 , 99.9 , 23.75
 22.7 , 99.9 , 23.75
 22.7 , 99.9 , 23.75
 22.7 , 99.9 , 23.75
 22.6 , 99.9 , 23.75
 22.5 , 99.9 , 23.75
 22.6 , 99.9 , 23.69
 22.6 , 99.9 , 23.69
 22.6 , 99.9 , 23.69
 22.6 , 99.9 , 23.69
 22.5 , 99.9 , 23.63
 22.6 , 99.9 , 23.63
 22.5 , 99.9 , 23.69
 22.5 , 99.9 , 23.63
 22.5 , 99.9 , 23.63
 22.4 , 99.9 , 23.56
 22.4 , 99.9 , 23.63
 22.3 , 99.9 , 23.56
 22.4 , 99.9 , 23.56
 22.3 , 99.9 , 23.56
 22.2 , 99.9 , 23.56
 22.4 , 99.9 , 23.56
 22.5 , 99.9 , 23.56
 22.2 , 99.9 , 23.5
 22.2 , 99.9 , 23.5
 22.1 , 99.9 , 23.44
 22.0 , 99.9 , 23.5
 21.9 , 99.9 , 23.44
 22.0 , 99.9 , 23.44
 21.9 , 99.9 , 23.44
 21.9 , 99.9 , 23.44
 22.0 , 99.9 , 23.44
 22.0 , 99.9 , 23.38
 22.1 , 99.9 , 23.38
 21.9 , 99.9 , 23.38
 21.9 , 99.9 , 23.38
 21.8 , 99.9 , 23.38
 21.9 , 99.9 , 23.31
 21.8 , 99.9 , 23.38
 21.8 , 99.9 , 23.31
 21.8 , 99.9 , 23.38
 21.8 , 99.9 , 23.31
 21.7 , 99.9 , 23.38
 21.7 , 99.9 , 23.31
 21.7 , 99.9 , 23.25
 21.6 , 99.9 , 23.25
 21.6 , 99.9 , 23.25
 21.5 , 99.9 , 23.25
 21.4 , 99.9 , 23.19
 21.5 , 99.9 , 23.25
 21.5 , 99.9 , 23.19
 21.4 , 99.9 , 23.19
 21.4 , 99.9 , 23.19
 21.3 , 99.9 , 23.19
 21.3 , 99.9 , 23.13
 21.4 , 99.9 , 23.13
 21.5 , 99.9 , 23.06
 21.6 , 99.9 , 23.13
 21.7 , 99.9 , 23.06
 21.9 , 99.9 , 23.06
 23.0 , 99.9 , 23.13
 23.4 , 99.9 , 23.06
 24.1 , 99.9 , 23.13
 23.8 , 99.9 , 23.06
 23.6 , 99.9 , 23.13
 24.1 , 99.9 , 23.13
 26.8 , 99.9 , 23.13
 26.4 , 99.9 , 23.13
 25.5 , 99.9 , 23.13
 27.2 , 99.9 , 23.13
 29.3 , 99.9 , 23.19
 25.6 , 99.9 , 23.13
 27.9 , 99.9 , 23.13
 24.5 , 99.9 , 23.19
 24.0 , 99.9 , 23.19
 24.0 , 99.9 , 23.13
 24.5 , 99.9 , 23.13
 24.7 , 99.9 , 23.13
 25.4 , 99.9 , 23.13
 26.1 , 99.9 , 23.19
 29.8 , 99.9 , 23.19
 30.1 , 95.2 , 23.19
 28.5 , 99.9 , 23.19
 28.5 , 99.9 , 23.25
 28.6 , 99.9 , 23.31
 28.9 , 99.9 , 23.31
 29.0 , 99.9 , 23.38
 29.5 , 99.9 , 23.38
 30.1 , 97.8 , 23.44
 29.7 , 95.5 , 23.44
 30.3 , 95.0 , 23.5
 30.5 , 95.0 , 23.5
 30.7 , 93.2 , 23.63
 28.7 , 95.8 , 23.69
 29.3 , 96.6 , 23.69
 30.5 , 94.4 , 23.69
 28.8 , 98.3 , 23.75
 27.9 , 98.1 , 23.75
 27.9 , 99.5 , 23.81
 29.6 , 98.0 , 23.81
 30.3 , 94.1 , 23.88
 30.4 , 92.0 , 23.88
 29.4 , 93.3 , 23.94
 29.2 , 94.9 , 23.94
 29.8 , 94.5 , 24.0
 30.8 , 89.0 , 24.06
 31.1 , 84.4 , 24.06
 31.2 , 84.0 , 24.06
 31.4 , 84.6 , 24.13
 30.5 , 88.6 , 24.19
 30.6 , 90.2 , 24.19
 31.3 , 85.0 , 24.25
 31.1 , 86.6 , 24.25
 31.3 , 86.9 , 24.44
 30.9 , 90.8 , 24.5
 30.7 , 82.4 , 24.5
 30.2 , 89.2 , 24.56
 30.6 , 85.3 , 24.56
 30.5 , 87.2 , 24.63
 30.2 , 85.7 , 24.56
 31.3 , 83.9 , 24.63
 32.1 , 76.2 , 24.75
 32.3 , 76.8 , 24.75
 31.2 , 83.8 , 24.75
 31.5 , 80.8 , 24.75
 31.3 , 80.5 , 24.88
 32.2 , 71.0 , 24.88
 32.2 , 72.5 , 24.88
 32.3 , 71.9 , 24.94
 32.5 , 73.3 , 24.94
 33.1 , 72.1 , 25.0
 33.4 , 67.9 , 25.0
 32.3 , 69.9 , 25.06
 31.8 , 72.4 , 25.06
 32.6 , 70.5 , 25.13
 32.5 , 69.3 , 25.19
 33.6 , 69.1 , 25.19
 34.1 , 67.9 , 25.19
 32.6 , 71.4 , 25.25
 31.3 , 76.1 , 25.25
 30.0 , 79.2 , 25.25
 29.8 , 84.8 , 25.25
 29.5 , 87.6 , 25.31
 28.9 , 91.8 , 25.31
 29.3 , 92.5 , 25.31
 28.9 , 93.6 , 25.31
 27.4 , 97.7 , 25.25
 27.3 , 99.9 , 25.25
 27.5 , 99.9 , 25.31
 26.9 , 99.9 , 25.31
 26.0 , 99.9 , 25.25
 25.4 , 99.9 , 25.25
 25.1 , 99.9 , 25.25
 24.8 , 99.9 , 25.19
 24.6 , 99.9 , 25.19
 24.4 , 99.9 , 25.13
 24.2 , 99.9 , 25.13
 24.3 , 99.9 , 25.13
 24.4 , 99.9 , 25.13
 24.3 , 99.9 , 25.06
 24.4 , 99.9 , 25.06
 24.2 , 99.9 , 25.06
 24.5 , 99.9 , 25.0
 25.0 , 99.9 , 25.0
 24.8 , 99.9 , 25.0
 25.0 , 99.9 , 25.0
 24.9 , 99.9 , 25.0
 25.2 , 99.9 , 25.0
 25.2 , 99.9 , 24.94
 25.3 , 99.9 , 25.0
 25.1 , 99.9 , 24.94
 24.5 , 99.9 , 24.94
 24.7 , 99.9 , 24.94
 24.9 , 99.9 , 24.94
 24.7 , 99.9 , 24.94
 24.6 , 99.9 , 24.94
 24.6 , 99.9 , 24.88
 24.4 , 99.9 , 24.88
 24.5 , 99.9 , 24.88
 24.5 , 99.9 , 24.81
 24.4 , 99.9 , 24.88
 24.4 , 99.9 , 24.81
 24.4 , 99.9 , 24.81
 24.2 , 99.9 , 24.81
 24.3 , 99.9 , 24.81
 24.4 , 99.9 , 24.75
 24.4 , 99.9 , 24.75
 24.2 , 99.9 , 24.75
 24.1 , 99.9 , 24.75
 24.1 , 99.9 , 24.75
 24.4 , 99.9 , 24.75
 24.2 , 99.9 , 24.69
 23.9 , 99.9 , 24.69
 24.0 , 99.9 , 24.69
 24.4 , 99.9 , 24.69
 24.1 , 99.9 , 24.69
 24.4 , 99.9 , 24.69
 24.6 , 99.9 , 24.63
 24.6 , 99.9 , 24.63
 24.4 , 99.9 , 24.63
 24.3 , 99.9 , 24.63
 24.2 , 99.9 , 24.56
 24.2 , 99.9 , 24.63
 24.1 , 99.9 , 24.56
 23.9 , 99.9 , 24.56
 23.7 , 99.9 , 24.56
 23.6 , 99.9 , 24.56
 23.5 , 99.9 , 24.56
 23.7 , 99.9 , 24.5
 23.5 , 99.9 , 24.5
 23.5 , 99.9 , 24.44
 23.5 , 99.9 , 24.5
 23.5 , 99.9 , 24.44
 23.6 , 99.9 , 24.44
 23.6 , 99.9 , 24.44
 23.7 , 99.9 , 24.44
 23.6 , 99.9 , 24.38
 23.6 , 99.9 , 24.38
 23.6 , 99.9 , 24.38
 23.6 , 99.9 , 24.31
 23.6 , 99.9 , 24.31
 23.7 , 99.9 , 24.31
 23.9 , 99.9 , 24.31
 23.8 , 99.9 , 24.31
 23.5 , 99.9 , 24.31
 23.3 , 99.9 , 24.31
 23.3 , 99.9 , 24.25
 23.3 , 99.9 , 24.25
 23.2 , 99.9 , 24.25
 23.4 , 99.9 , 24.25
 23.3 , 99.9 , 24.19
 23.4 , 99.9 , 24.19
 23.5 , 99.9 , 24.19
 23.5 , 99.9 , 24.13
 23.6 , 99.9 , 24.19
 23.6 , 99.9 , 24.13
 23.7 , 99.9 , 24.19
 23.7 , 99.9 , 24.13
 23.8 , 99.9 , 24.13
 23.8 , 99.9 , 24.13
 23.6 , 99.9 , 24.13
 23.7 , 99.9 , 24.13
 23.8 , 99.9 , 24.06
 23.8 , 99.9 , 24.06
 23.9 , 99.9 , 24.06
 23.7 , 99.9 , 24.06
 23.5 , 99.9 , 24.06
 23.5 , 99.9 , 24.06
 23.3 , 99.9 , 24.06
 23.1 , 99.9 , 24.0
 23.1 , 99.9 , 24.0
 23.2 , 99.9 , 24.0
 23.2 , 99.9 , 24.0
 23.2 , 99.9 , 23.94
 23.2 , 99.9 , 23.94
 23.3 , 99.9 , 24.0
 23.3 , 99.9 , 23.94
 23.1 , 99.9 , 23.94
 23.0 , 99.9 , 23.94
 22.9 , 99.9 , 23.88
 23.2 , 99.9 , 23.88
 23.2 , 99.9 , 23.88
 23.3 , 99.9 , 23.88
 23.2 , 99.9 , 23.88
 23.2 , 99.9 , 23.88
 23.4 , 99.9 , 23.81
 23.4 , 99.9 , 23.81
 23.3 , 99.9 , 23.81
 23.0 , 99.9 , 23.75
 23.0 , 99.9 , 23.81
 23.0 , 99.9 , 23.81
 23.0 , 99.9 , 23.75
 23.0 , 99.9 , 23.75
 23.0 , 99.9 , 23.75
 22.9 , 99.9 , 23.75
 22.9 , 99.9 , 23.69
 23.1 , 99.9 , 23.69
 23.1 , 99.9 , 23.69
 23.1 , 99.9 , 23.69
 23.1 , 99.9 , 23.75
 23.2 , 99.9 , 23.69
 23.3 , 99.9 , 23.69
 23.1 , 99.9 , 23.63
 23.1 , 99.9 , 23.63
 23.0 , 99.9 , 23.63
 23.0 , 99.9 , 23.63
 22.8 , 99.9 , 23.63
 22.8 , 99.9 , 23.63
 22.8 , 99.9 , 23.63
 22.9 , 99.9 , 23.56
 22.9 , 99.9 , 23.56
 23.0 , 99.9 , 23.56
 23.0 , 99.9 , 23.56
 23.0 , 99.9 , 23.5
 23.1 , 99.9 , 23.5
 23.2 , 99.9 , 23.5
 23.5 , 99.9 , 23.5
 23.6 , 99.9 , 23.5
 23.5 , 99.9 , 23.5
 23.4 , 99.9 , 23.5
 23.6 , 99.9 , 23.5
 23.9 , 99.9 , 23.5
 24.2 , 99.9 , 23.5
 24.2 , 99.9 , 23.5
 24.4 , 99.9 , 23.5
 24.8 , 99.9 , 23.56
 28.1 , 99.9 , 23.56
 27.5 , 99.9 , 23.5
 26.6 , 99.9 , 23.56
 26.3 , 99.9 , 23.5
 25.8 , 99.9 , 23.56
 26.1 , 99.9 , 23.56
 25.5 , 99.9 , 23.56
 25.5 , 99.9 , 23.56
 25.7 , 99.9 , 23.56
 25.4 , 99.9 , 23.56
 26.2 , 99.9 , 23.56
 27.2 , 99.9 , 23.63
 28.9 , 99.9 , 23.63
 29.4 , 99.9 , 23.69
 28.1 , 99.9 , 23.69
 27.3 , 99.9 , 23.75
 26.8 , 99.9 , 23.69
 26.1 , 99.9 , 23.75
 26.2 , 99.9 , 23.75
 26.6 , 99.9 , 23.75
 26.2 , 99.9 , 23.75
 26.1 , 99.9 , 23.75
 26.5 , 99.9 , 23.75
 28.1 , 99.9 , 23.81
 29.7 , 99.9 , 23.81
 30.4 , 96.2 , 23.94
 31.3 , 93.0 , 23.94
 30.3 , 95.0 , 24.0
 30.7 , 91.9 , 24.06
 31.2 , 88.4 , 24.13
 31.2 , 91.0 , 24.13
 30.2 , 89.0 , 24.13
 29.7 , 94.5 , 24.19
 31.0 , 93.4 , 24.25
 31.2 , 89.9 , 24.25
 31.1 , 86.7 , 24.31
 30.4 , 91.3 , 24.38
 29.9 , 91.5 , 24.38
 29.8 , 92.7 , 24.38
 30.4 , 93.3 , 24.44
 31.7 , 90.1 , 24.44
 31.5 , 86.3 , 24.56
 31.4 , 87.8 , 24.56
 31.0 , 90.1 , 24.63
 31.7 , 87.9 , 24.69
 32.9 , 76.8 , 24.69
 33.1 , 75.8 , 24.75
 33.4 , 72.6 , 24.75
 33.5 , 71.8 , 24.81
 33.2 , 70.9 , 24.88
 32.5 , 73.9 , 24.88
 31.5 , 78.4 , 24.94
 30.7 , 86.5 , 24.94
 31.0 , 84.6 , 24.94
 29.3 , 91.5 , 24.94
 28.7 , 94.2 , 25.0
 28.4 , 97.3 , 24.94
 28.5 , 98.1 , 24.94
 28.2 , 98.5 , 24.94
 27.2 , 99.9 , 24.94
 26.8 , 99.9 , 24.94
 23.9 , 99.9 , 24.75
 23.6 , 99.9 , 24.75
 23.3 , 99.9 , 24.75
 22.6 , 99.9 , 24.69
 22.6 , 99.9 , 24.69
 22.4 , 99.9 , 24.63
 22.3 , 99.9 , 24.63
 22.3 , 99.9 , 24.56
 22.2 , 99.9 , 24.56
 22.3 , 99.9 , 24.5
 22.1 , 99.9 , 24.56
 22.2 , 99.9 , 24.56
 22.2 , 99.9 , 24.56
 22.6 , 99.9 , 24.5
 22.3 , 99.9 , 24.44
 22.4 , 99.9 , 24.44
 22.7 , 99.9 , 24.44
 22.7 , 99.9 , 24.44
 22.7 , 99.9 , 24.44
 22.8 , 99.9 , 24.44
 22.7 , 99.9 , 24.38
 22.6 , 99.9 , 24.44
 22.6 , 99.9 , 24.38
 22.6 , 99.9 , 24.31
 22.6 , 99.9 , 24.38
 22.6 , 99.9 , 24.31
 22.6 , 99.9 , 24.31
 22.6 , 99.9 , 24.25
 22.6 , 99.9 , 24.25
 22.6 , 99.9 , 24.25
 22.7 , 99.9 , 24.25
 22.6 , 99.9 , 24.25
 22.6 , 99.9 , 24.19
 22.7 , 99.9 , 24.19
 22.7 , 99.9 , 24.19
 22.7 , 99.9 , 24.13
 22.7 , 99.9 , 24.19
 22.8 , 99.9 , 24.13
 22.8 , 99.9 , 24.13
 22.8 , 99.9 , 24.13
 22.7 , 99.9 , 24.13
 22.7 , 99.9 , 24.13
 22.7 , 99.9 , 24.06
 22.8 , 99.9 , 24.06
 22.7 , 99.9 , 24.06
 22.7 , 99.9 , 24.06
 22.8 , 99.9 , 24.06
 22.9 , 99.9 , 24.0
 22.7 , 99.9 , 24.0
 22.6 , 99.9 , 24.0
 22.6 , 99.9 , 23.94
 22.6 , 99.9 , 23.94
 22.6 , 99.9 , 23.88
 22.6 , 99.9 , 23.88
 22.7 , 99.9 , 23.88
 22.6 , 99.9 , 23.88
 22.6 , 99.9 , 23.88
 22.6 , 99.9 , 23.81
 22.5 , 99.9 , 23.81
 22.6 , 99.9 , 23.81
 22.6 , 99.9 , 23.81
 22.5 , 99.9 , 23.81
 22.5 , 99.9 , 23.81
 22.5 , 99.9 , 23.81
 22.5 , 99.9 , 23.81
 22.4 , 99.9 , 23.75
 22.4 , 99.9 , 23.75
 22.5 , 99.9 , 23.75
 22.5 , 99.9 , 23.69
 22.5 , 99.9 , 23.69
 22.6 , 99.9 , 23.69
 22.6 , 99.9 , 23.63
 22.6 , 99.9 , 23.63
 22.5 , 99.9 , 23.63
 22.6 , 99.9 , 23.63
 22.6 , 99.9 , 23.63
 22.5 , 99.9 , 23.63
 22.5 , 99.9 , 23.63
 22.6 , 99.9 , 23.56
 22.5 , 99.9 , 23.56
 22.2 , 99.9 , 23.56
 22.3 , 99.9 , 23.56
 22.3 , 99.9 , 23.56
 22.3 , 99.9 , 23.5
 22.4 , 99.9 , 23.56
 22.4 , 99.9 , 23.5
 22.4 , 99.9 , 23.5
 22.5 , 99.9 , 23.44
 22.5 , 99.9 , 23.5
 22.4 , 99.9 , 23.5
 22.5 , 99.9 , 23.5
 22.4 , 99.9 , 23.44
 22.3 , 99.9 , 23.5
 22.3 , 99.9 , 23.44
 22.4 , 99.9 , 23.38
 22.4 , 99.9 , 23.38
 22.3 , 99.9 , 23.38
 22.2 , 99.9 , 23.38
 22.2 , 99.9 , 23.38
 22.1 , 99.9 , 23.38
 22.1 , 99.9 , 23.31
 22.1 , 99.9 , 23.31
 22.1 , 99.9 , 23.31
 22.1 , 99.9 , 23.31
 22.1 , 99.9 , 23.31
 22.1 , 99.9 , 23.31
 22.1 , 99.9 , 23.31
 22.1 , 99.9 , 23.25
 22.0 , 99.9 , 23.25
 22.0 , 99.9 , 23.25
 22.0 , 99.9 , 23.25
 21.9 , 99.9 , 23.19
 21.8 , 99.9 , 23.19
 21.8 , 99.9 , 23.19
 21.8 , 99.9 , 23.19
 21.9 , 99.9 , 23.19
 22.0 , 99.9 , 23.13
 22.0 , 99.9 , 23.13
 22.2 , 99.9 , 23.13
 22.3 , 99.9 , 23.13
 22.4 , 99.9 , 23.13
 22.3 , 99.9 , 23.06
 22.4 , 99.9 , 23.13
 23.1 , 99.9 , 23.13
 23.2 , 99.9 , 23.13
 23.2 , 99.9 , 23.13
 23.3 , 99.9 , 23.13
 23.4 , 99.9 , 23.13
 24.3 , 99.9 , 23.13
 24.1 , 99.9 , 23.06
 26.1 , 99.9 , 23.13
 29.6 , 99.9 , 23.13
 26.7 , 99.9 , 23.13
 26.3 , 99.9 , 23.13
 25.7 , 99.9 , 23.13
 24.9 , 99.9 , 23.13
 24.7 , 99.9 , 23.13
 24.4 , 99.9 , 23.13
 24.7 , 99.9 , 23.13
 25.4 , 99.9 , 23.19
 26.3 , 99.9 , 23.19
 26.5 , 99.9 , 23.25
 27.4 , 99.9 , 23.25
 28.8 , 99.9 , 23.25
 29.3 , 99.9 , 23.25
 29.0 , 99.9 , 23.31
 27.4 , 99.9 , 23.31
 27.0 , 99.9 , 23.31
 27.9 , 99.9 , 23.38
 29.5 , 99.9 , 23.44
 28.1 , 99.9 , 23.44
 29.0 , 99.9 , 23.44
 29.4 , 99.9 , 23.44
 29.4 , 99.9 , 23.5
 29.3 , 98.0 , 23.5
 30.4 , 94.6 , 23.56
 30.4 , 94.2 , 23.63
 29.0 , 98.9 , 23.63
 29.3 , 97.6 , 23.69
 28.1 , 98.9 , 23.63
 30.3 , 96.5 , 23.75
 31.5 , 92.8 , 23.75
 31.0 , 90.6 , 23.81
 30.5 , 86.4 , 23.88
 31.4 , 83.3 , 23.94
 30.5 , 87.6 , 23.88
 30.0 , 85.5 , 23.94
 30.1 , 85.8 , 24.0
 30.3 , 91.8 , 24.0
 29.4 , 93.4 , 24.06
 30.9 , 92.2 , 24.06
 31.0 , 90.6 , 24.13
 30.1 , 93.2 , 24.13
 29.2 , 94.8 , 24.13
 29.4 , 96.7 , 24.19
 30.8 , 93.0 , 24.19
 29.9 , 94.7 , 24.31
 30.0 , 93.8 , 24.25
 30.4 , 93.8 , 24.31
 31.9 , 89.6 , 24.38
 32.4 , 85.9 , 24.44
 32.7 , 80.2 , 24.5
 32.5 , 83.7 , 24.5
 32.6 , 83.5 , 24.56
 32.7 , 84.0 , 24.56
 33.0 , 82.1 , 24.63
 33.1 , 78.2 , 24.69
 33.1 , 79.1 , 24.69
 33.4 , 76.1 , 24.81
 31.4 , 83.3 , 24.81
 30.5 , 89.4 , 24.81
 29.4 , 92.1 , 24.81
 29.5 , 92.1 , 24.81
 29.1 , 92.9 , 24.81
 29.2 , 93.0 , 24.88
 28.8 , 94.3 , 24.88
 28.8 , 94.5 , 24.88
 29.2 , 95.3 , 24.81
 29.5 , 94.1 , 24.88
 29.6 , 94.6 , 24.88
 29.6 , 94.8 , 24.94
 29.5 , 94.0 , 24.94
 29.8 , 93.5 , 24.88
 30.6 , 91.5 , 24.94
 31.0 , 91.0 , 24.94
 30.0 , 93.0 , 25.0
 29.3 , 94.4 , 25.0
 29.8 , 93.3 , 25.0
 29.7 , 94.3 , 25.0
 30.3 , 92.1 , 25.13
 30.9 , 90.8 , 25.13
 30.9 , 90.4 , 25.19
 30.9 , 90.0 , 25.19
 30.6 , 90.5 , 25.19
 30.0 , 91.4 , 25.25
 29.4 , 93.0 , 25.25
 28.7 , 95.1 , 25.25
 28.4 , 96.6 , 25.25
 28.2 , 97.6 , 25.25
 28.1 , 97.9 , 25.19
 28.1 , 98.7 , 25.25
 28.0 , 99.6 , 25.25
 27.7 , 99.9 , 25.25
 27.6 , 99.9 , 25.19
 27.5 , 99.9 , 25.19
 27.3 , 99.9 , 25.19
 27.1 , 99.9 , 25.19
 27.0 , 99.9 , 25.19
 26.8 , 99.9 , 25.19
 27.0 , 99.9 , 25.19
 26.7 , 99.9 , 25.19
 26.5 , 99.9 , 25.19
 26.3 , 99.9 , 25.19
 26.2 , 99.9 , 25.13
 26.2 , 99.9 , 25.13
 25.3 , 99.9 , 25.13
 24.6 , 99.9 , 25.13
 24.2 , 99.9 , 25.13
 23.9 , 99.9 , 25.06
 23.8 , 99.9 , 25.06
 23.6 , 99.9 , 25.0
 23.7 , 99.9 , 25.0
 23.8 , 99.9 , 25.0
 23.9 , 99.9 , 25.0
 23.7 , 99.9 , 25.0
 23.6 , 99.9 , 24.94
 23.6 , 99.9 , 24.94
 23.8 , 99.9 , 24.94
 24.0 , 99.9 , 24.94
 24.0 , 99.9 , 24.88
 24.0 , 99.9 , 24.81
 24.0 , 99.9 , 24.81
 24.0 , 99.9 , 24.81
 24.1 , 99.9 , 24.81
 24.0 , 99.9 , 24.75
 24.0 , 99.9 , 24.75
 23.9 , 99.9 , 24.69
 23.9 , 99.9 , 24.75
 23.9 , 99.9 , 24.69
 23.9 , 99.9 , 24.69
 23.9 , 99.9 , 24.69
 23.8 , 99.9 , 24.63
 23.7 , 99.9 , 24.63
 23.7 , 99.9 , 24.56
 23.7 , 99.9 , 24.56
 23.8 , 99.9 , 24.5
 23.7 , 99.9 , 24.44
 23.7 , 99.9 , 24.5
 23.7 , 99.9 , 24.44
 23.6 , 99.9 , 24.44
 23.2 , 99.9 , 24.44
 22.4 , 99.9 , 24.44
 22.0 , 99.9 , 24.38
 22.1 , 99.9 , 24.38
 22.3 , 99.9 , 24.31
 22.4 , 99.9 , 24.31
 22.4 , 99.9 , 24.31
 22.6 , 99.9 , 24.31
 22.6 , 99.9 , 24.31
 22.6 , 99.9 , 24.25
 22.6 , 99.9 , 24.25
 22.7 , 99.9 , 24.19
 22.7 , 99.9 , 24.19
 22.8 , 99.9 , 24.19
 22.8 , 99.9 , 24.13
 22.8 , 99.9 , 24.13
 22.8 , 99.9 , 24.19
 22.9 , 99.9 , 24.13
 22.8 , 99.9 , 24.06
 22.9 , 99.9 , 24.06
 22.8 , 99.9 , 24.06
 22.8 , 99.9 , 24.06
 22.8 , 99.9 , 24.0
 22.9 , 99.9 , 24.0
 22.9 , 99.9 , 24.0
 22.9 , 99.9 , 24.0
 22.9 , 99.9 , 24.0
 22.9 , 99.9 , 23.94
 22.9 , 99.9 , 23.94
 22.8 , 99.9 , 23.94
 22.8 , 99.9 , 23.88
 22.7 , 99.9 , 23.88
 22.6 , 99.9 , 23.88
 22.7 , 99.9 , 23.88
 22.7 , 99.9 , 23.81
 22.6 , 99.9 , 23.81
 22.7 , 99.9 , 23.81
 22.7 , 99.9 , 23.81
 22.7 , 99.9 , 23.75
 22.7 , 99.9 , 23.75
 22.7 , 99.9 , 23.69
 22.7 , 99.9 , 23.75
 22.7 , 99.9 , 23.75
 22.6 , 99.9 , 23.75
 22.5 , 99.9 , 23.69
 22.4 , 99.9 , 23.69
 22.5 , 99.9 , 23.69
 22.6 , 99.9 , 23.69
 22.6 , 99.9 , 23.69
 22.6 , 99.9 , 23.63
 22.6 , 99.9 , 23.63
 22.6 , 99.9 , 23.56
 22.6 , 99.9 , 23.56
 22.7 , 99.9 , 23.63
 22.7 , 99.9 , 23.56
 22.6 , 99.9 , 23.56
 22.5 , 99.9 , 23.5
 22.4 , 99.9 , 23.5
 22.0 , 99.9 , 23.5
 21.7 , 99.9 , 23.44
 21.5 , 99.9 , 23.5
 21.4 , 99.9 , 23.44
 21.6 , 99.9 , 23.44
 21.7 , 99.9 , 23.44
 21.7 , 99.9 , 23.38
 21.7 , 99.9 , 23.38
 21.7 , 99.9 , 23.31
 21.8 , 99.9 , 23.31
 22.0 , 99.9 , 23.31
 22.0 , 99.9 , 23.31
 22.2 , 99.9 , 23.38
 22.1 , 99.9 , 23.31
 22.1 , 99.9 , 23.31
 22.0 , 99.9 , 23.31
 22.0 , 99.9 , 23.31
 21.8 , 99.9 , 23.25
 21.9 , 99.9 , 23.25
 21.9 , 99.9 , 23.25
 21.9 , 99.9 , 23.25
 21.9 , 99.9 , 23.19
 22.0 , 99.9 , 23.19
 21.9 , 99.9 , 23.19
 22.0 , 99.9 , 23.19
 22.0 , 99.9 , 23.13
 22.0 , 99.9 , 23.13
 22.1 , 99.9 , 23.13
 22.3 , 99.9 , 23.13
 22.6 , 99.9 , 23.13
 22.7 , 99.9 , 23.06
 22.6 , 99.9 , 23.06
 22.8 , 99.9 , 23.06
 22.9 , 99.9 , 23.13
 22.8 , 99.9 , 23.06
 22.7 , 99.9 , 23.06
 22.7 , 99.9 , 23.06
 22.7 , 99.9 , 23.0
 22.7 , 99.9 , 23.0
 22.7 , 99.9 , 23.0
 22.7 , 99.9 , 23.06
 22.9 , 99.9 , 23.06
 22.9 , 99.9 , 23.06
 23.2 , 99.9 , 23.06
 23.6 , 99.9 , 23.06
 23.6 , 99.9 , 23.06
 24.0 , 99.9 , 23.06
 24.2 , 99.9 , 23.06
 24.8 , 99.9 , 23.06
 25.1 , 99.9 , 23.06
 26.7 , 99.9 , 23.13
 27.8 , 99.9 , 23.13
 28.4 , 99.9 , 23.19
 28.3 , 99.9 , 23.19
 28.2 , 99.9 , 23.19
 27.8 , 99.9 , 23.25
 27.8 , 99.9 , 23.25
 27.7 , 99.9 , 23.31
 29.2 , 99.9 , 23.38
 29.1 , 99.9 , 23.38
 27.7 , 99.9 , 23.38
 28.9 , 99.5 , 23.44
 29.4 , 99.9 , 23.44
 30.3 , 96.3 , 23.5
 30.1 , 99.2 , 23.56
 30.6 , 91.8 , 23.63
 29.3 , 99.9 , 23.63
 29.8 , 96.7 , 23.69
 30.1 , 98.8 , 23.75
 29.7 , 98.1 , 23.75
 30.8 , 94.6 , 23.75
 31.7 , 90.0 , 23.88
 32.1 , 85.0 , 23.88
 32.7 , 80.3 , 24.0
 31.0 , 85.0 , 24.0
 30.7 , 83.7 , 24.0
 32.2 , 80.8 , 24.0
 32.0 , 82.7 , 24.06
 32.4 , 85.3 , 24.13
 30.4 , 89.7 , 24.13
 29.3 , 91.1 , 24.19
 30.8 , 90.7 , 24.25
 32.2 , 80.9 , 24.25
 32.5 , 74.9 , 24.31
 32.3 , 75.5 , 24.38
 32.8 , 71.3 , 24.44
 31.3 , 76.4 , 24.44
 30.4 , 87.2 , 24.5
 29.9 , 92.7 , 24.44
 31.0 , 90.0 , 24.5
 30.4 , 90.2 , 24.56
 30.9 , 92.0 , 24.56
 29.4 , 94.7 , 24.63
 29.5 , 94.5 , 24.56
